run,scenario,channel,variant,first,detect,early,false,lead
536,abrupt,severity,internal_only,24.0,True,True,False,0.0
536,abrupt,severity,prism,24.0,True,True,False,0.0
537,abrupt,severity,severity_only,24.0,True,True,False,0.0
537,abrupt,severity,external_only,24.0,True,True,False,0.0
537,abrupt,severity,internal_only,24.0,True,True,False,0.0
537,abrupt,severity,prism,24.0,True,True,False,0.0
538,abrupt,severity,severity_only,24.0,True,True,False,0.0
538,abrupt,severity,external_only,24.0,True,True,False,0.0
538,abrupt,severity,internal_only,24.0,True,True,False,0.0
538,abrupt,severity,prism,24.0,True,True,False,0.0
539,abrupt,severity,severity_only,24.0,True,True,False,0.0
539,abrupt,severity,external_only,24.0,True,True,False,0.0
539,abrupt,severity,internal_only,24.0,True,True,False,0.0
539,abrupt,severity,prism,19.0,False,False,True,
540,abrupt,severity,severity_only,24.0,True,True,False,0.0
540,abrupt,severity,external_only,24.0,True,True,False,0.0
540,abrupt,severity,internal_only,24.0,True,True,False,0.0
540,abrupt,severity,prism,24.0,True,True,False,0.0
541,abrupt,severity,severity_only,24.0,True,True,False,0.0
541,abrupt,severity,external_only,24.0,True,True,False,0.0
541,abrupt,severity,internal_only,24.0,True,True,False,0.0
541,abrupt,severity,prism,24.0,True,True,False,0.0
542,abrupt,severity,severity_only,24.0,True,True,False,0.0
542,abrupt,severity,external_only,24.0,True,True,False,0.0
542,abrupt,severity,internal_only,24.0,True,True,False,0.0
542,abrupt,severity,prism,24.0,True,True,False,0.0
543,abrupt,severity,severity_only,24.0,True,True,False,0.0
543,abrupt,severity,external_only,24.0,True,True,False,0.0
543,abrupt,severity,internal_only,24.0,True,True,False,0.0
543,abrupt,severity,prism,24.0,True,True,False,0.0
544,abrupt,severity,severity_only,24.0,True,True,False,0.0
544,abrupt,severity,external_only,24.0,True,True,False,0.0
544,abrupt,severity,internal_only,24.0,True,True,False,0.0
544,abrupt,severity,prism,24.0,True,True,False,0.0
545,abrupt,severity,severity_only,24.0,True,True,False,0.0
545,abrupt,severity,external_only,4.0,False,False,True,
545,abrupt,severity,internal_only,24.0,True,True,False,0.0
545,abrupt,severity,prism,4.0,False,False,True,
546,abrupt,severity,severity_only,24.0,True,True,False,0.0
546,abrupt,severity,external_only,24.0,True,True,False,0.0
546,abrupt,severity,internal_only,24.0,True,True,False,0.0
546,abrupt,severity,prism,24.0,True,True,False,0.0
547,abrupt,severity,severity_only,24.0,True,True,False,0.0
547,abrupt,severity,external_only,24.0,True,True,False,0.0
547,abrupt,severity,internal_only,24.0,True,True,False,0.0
547,abrupt,severity,prism,22.0,True,True,False,2.0
548,abrupt,severity,severity_only,24.0,True,True,False,0.0
548,abrupt,severity,external_only,24.0,True,True,False,0.0
548,abrupt,severity,internal_only,24.0,True,True,False,0.0
548,abrupt,severity,prism,24.0,True,True,False,0.0
549,abrupt,severity,severity_only,24.0,True,True,False,0.0
549,abrupt,severity,external_only,24.0,True,True,False,0.0
549,abrupt,severity,internal_only,24.0,True,True,False,0.0
549,abrupt,severity,prism,24.0,True,True,False,0.0
550,abrupt,severity,severity_only,24.0,True,True,False,0.0
550,abrupt,severity,external_only,24.0,True,True,False,0.0
550,abrupt,severity,internal_only,24.0,True,True,False,0.0
550,abrupt,severity,prism,24.0,True,True,False,0.0
551,abrupt,severity,severity_only,24.0,True,True,False,0.0
551,abrupt,severity,external_only,24.0,True,True,False,0.0
551,abrupt,severity,internal_only,24.0,True,True,False,0.0
551,abrupt,severity,prism,24.0,True,True,False,0.0
552,abrupt,severity,severity_only,24.0,True,True,False,0.0
552,abrupt,severity,external_only,24.0,True,True,False,0.0
552,abrupt,severity,internal_only,24.0,True,True,False,0.0
552,abrupt,severity,prism,24.0,True,True,False,0.0
553,abrupt,severity,severity_only,24.0,True,True,False,0.0
553,abrupt,severity,external_only,24.0,True,True,False,0.0
553,abrupt,severity,internal_only,24.0,True,True,False,0.0
553,abrupt,severity,prism,24.0,True,True,False,0.0
554,abrupt,severity,severity_only,24.0,True,True,False,0.0
554,abrupt,severity,external_only,24.0,True,True,False,0.0
554,abrupt,severity,internal_only,24.0,True,True,False,0.0
554,abrupt,severity,prism,24.0,True,True,False,0.0
555,abrupt,severity,severity_only,24.0,True,True,False,0.0
555,abrupt,severity,external_only,24.0,True,True,False,0.0
555,abrupt,severity,internal_only,24.0,True,True,False,0.0
555,abrupt,severity,prism,24.0,True,True,False,0.0
556,abrupt,severity,severity_only,24.0,True,True,False,0.0
556,abrupt,severity,external_only,24.0,True,True,False,0.0
556,abrupt,severity,internal_only,24.0,True,True,False,0.0
556,abrupt,severity,prism,23.0,True,True,False,1.0
557,abrupt,severity,severity_only,24.0,True,True,False,0.0
557,abrupt,severity,external_only,24.0,True,True,False,0.0
557,abrupt,severity,internal_only,24.0,True,True,False,0.0
557,abrupt,severity,prism,24.0,True,True,False,0.0
558,abrupt,severity,severity_only,24.0,True,True,False,0.0
558,abrupt,severity,external_only,24.0,True,True,False,0.0
558,abrupt,severity,internal_only,24.0,True,True,False,0.0
558,abrupt,severity,prism,24.0,True,True,False,0.0
559,abrupt,severity,severity_only,24.0,True,True,False,0.0
559,abrupt,severity,external_only,24.0,True,True,False,0.0
559,abrupt,severity,internal_only,24.0,True,True,False,0.0
559,abrupt,severity,prism,24.0,True,True,False,0.0
560,abrupt,severity,severity_only,24.0,True,True,False,0.0
560,abrupt,severity,external_only,24.0,True,True,False,0.0
560,abrupt,severity,internal_only,24.0,True,True,False,0.0
560,abrupt,severity,prism,24.0,True,True,False,0.0
561,abrupt,severity,severity_only,24.0,True,True,False,0.0
561,abrupt,severity,external_only,24.0,True,True,False,0.0
561,abrupt,severity,internal_only,24.0,True,True,False,0.0
561,abrupt,severity,prism,24.0,True,True,False,0.0
562,abrupt,severity,severity_only,24.0,True,True,False,0.0
562,abrupt,severity,external_only,24.0,True,True,False,0.0
562,abrupt,severity,internal_only,24.0,True,True,False,0.0
562,abrupt,severity,prism,24.0,True,True,False,0.0
563,abrupt,severity,severity_only,24.0,True,True,False,0.0
563,abrupt,severity,external_only,24.0,True,True,False,0.0
563,abrupt,severity,internal_only,24.0,True,True,False,0.0
563,abrupt,severity,prism,24.0,True,True,False,0.0
564,abrupt,severity,severity_only,24.0,True,True,False,0.0
564,abrupt,severity,external_only,24.0,True,True,False,0.0
564,abrupt,severity,internal_only,24.0,True,True,False,0.0
564,abrupt,severity,prism,24.0,True,True,False,0.0
565,abrupt,severity,severity_only,24.0,True,True,False,0.0
565,abrupt,severity,external_only,24.0,True,True,False,0.0
565,abrupt,severity,internal_only,24.0,True,True,False,0.0
565,abrupt,severity,prism,24.0,True,True,False,0.0
566,abrupt,severity,severity_only,24.0,True,True,False,0.0
566,abrupt,severity,external_only,24.0,True,True,False,0.0
566,abrupt,severity,internal_only,24.0,True,True,False,0.0
566,abrupt,severity,prism,24.0,True,True,False,0.0
567,abrupt,severity,severity_only,9.0,False,False,True,
567,abrupt,severity,external_only,9.0,False,False,True,
567,abrupt,severity,internal_only,9.0,False,False,True,
567,abrupt,severity,prism,9.0,False,False,True,
568,abrupt,severity,severity_only,5.0,False,False,True,
568,abrupt,severity,external_only,5.0,False,False,True,
568,abrupt,severity,internal_only,5.0,False,False,True,
568,abrupt,severity,prism,5.0,False,False,True,
569,abrupt,severity,severity_only,24.0,True,True,False,0.0
569,abrupt,severity,external_only,24.0,True,True,False,0.0
569,abrupt,severity,internal_only,24.0,True,True,False,0.0
569,abrupt,severity,prism,24.0,True,True,False,0.0
570,abrupt,severity,severity_only,24.0,True,True,False,0.0
570,abrupt,severity,external_only,24.0,True,True,False,0.0
570,abrupt,severity,internal_only,24.0,True,True,False,0.0
570,abrupt,severity,prism,24.0,True,True,False,0.0
571,abrupt,severity,severity_only,24.0,True,True,False,0.0
571,abrupt,severity,external_only,24.0,True,True,False,0.0
571,abrupt,severity,internal_only,24.0,True,True,False,0.0
571,abrupt,severity,prism,24.0,True,True,False,0.0
572,abrupt,severity,severity_only,24.0,True,True,False,0.0
572,abrupt,severity,external_only,24.0,True,True,False,0.0
572,abrupt,severity,internal_only,24.0,True,True,False,0.0
572,abrupt,severity,prism,24.0,True,True,False,0.0
573,abrupt,severity,severity_only,24.0,True,True,False,0.0
573,abrupt,severity,external_only,24.0,True,True,False,0.0
573,abrupt,severity,internal_only,24.0,True,True,False,0.0
573,abrupt,severity,prism,24.0,True,True,False,0.0
574,abrupt,severity,severity_only,24.0,True,True,False,0.0
574,abrupt,severity,external_only,24.0,True,True,False,0.0
574,abrupt,severity,internal_only,24.0,True,True,False,0.0
574,abrupt,severity,prism,24.0,True,True,False,0.0
575,abrupt,severity,severity_only,9.0,False,False,True,
575,abrupt,severity,external_only,8.0,False,False,True,
575,abrupt,severity,internal_only,9.0,False,False,True,
575,abrupt,severity,prism,8.0,False,False,True,
576,abrupt,severity,severity_only,24.0,True,True,False,0.0
576,abrupt,severity,external_only,24.0,True,True,False,0.0
576,abrupt,severity,internal_only,24.0,True,True,False,0.0
576,abrupt,severity,prism,24.0,True,True,False,0.0
577,abrupt,severity,severity_only,24.0,True,True,False,0.0
577,abrupt,severity,external_only,24.0,True,True,False,0.0
577,abrupt,severity,internal_only,24.0,True,True,False,0.0
577,abrupt,severity,prism,24.0,True,True,False,0.0
578,abrupt,severity,severity_only,24.0,True,True,False,0.0
578,abrupt,severity,external_only,24.0,True,True,False,0.0
578,abrupt,severity,internal_only,24.0,True,True,False,0.0
578,abrupt,severity,prism,24.0,True,True,False,0.0
579,abrupt,severity,severity_only,24.0,True,True,False,0.0
579,abrupt,severity,external_only,24.0,True,True,False,0.0
579,abrupt,severity,internal_only,24.0,True,True,False,0.0
579,abrupt,severity,prism,24.0,True,True,False,0.0
580,abrupt,severity,severity_only,24.0,True,True,False,0.0
580,abrupt,severity,external_only,24.0,True,True,False,0.0
580,abrupt,severity,internal_only,24.0,True,True,False,0.0
580,abrupt,severity,prism,24.0,True,True,False,0.0
581,abrupt,severity,severity_only,24.0,True,True,False,0.0
581,abrupt,severity,external_only,24.0,True,True,False,0.0
581,abrupt,severity,internal_only,24.0,True,True,False,0.0
581,abrupt,severity,prism,24.0,True,True,False,0.0
582,abrupt,severity,severity_only,24.0,True,True,False,0.0
582,abrupt,severity,external_only,24.0,True,True,False,0.0
582,abrupt,severity,internal_only,24.0,True,True,False,0.0
582,abrupt,severity,prism,24.0,True,True,False,0.0
583,abrupt,severity,severity_only,24.0,True,True,False,0.0
583,abrupt,severity,external_only,24.0,True,True,False,0.0
583,abrupt,severity,internal_only,24.0,True,True,False,0.0
583,abrupt,severity,prism,24.0,True,True,False,0.0
584,abrupt,severity,severity_only,24.0,True,True,False,0.0
584,abrupt,severity,external_only,24.0,True,True,False,0.0
584,abrupt,severity,internal_only,24.0,True,True,False,0.0
584,abrupt,severity,prism,24.0,True,True,False,0.0
585,abrupt,severity,severity_only,24.0,True,True,False,0.0
585,abrupt,severity,external_only,24.0,True,True,False,0.0
585,abrupt,severity,internal_only,24.0,True,True,False,0.0
585,abrupt,severity,prism,24.0,True,True,False,0.0
586,abrupt,severity,severity_only,24.0,True,True,False,0.0
586,abrupt,severity,external_only,24.0,True,True,False,0.0
586,abrupt,severity,internal_only,24.0,True,True,False,0.0
586,abrupt,severity,prism,24.0,True,True,False,0.0
587,abrupt,severity,severity_only,24.0,True,True,False,0.0
587,abrupt,severity,external_only,24.0,True,True,False,0.0
587,abrupt,severity,internal_only,24.0,True,True,False,0.0
587,abrupt,severity,prism,19.0,False,False,True,
588,abrupt,severity,severity_only,24.0,True,True,False,0.0
588,abrupt,severity,external_only,24.0,True,True,False,0.0
588,abrupt,severity,internal_only,24.0,True,True,False,0.0
588,abrupt,severity,prism,24.0,True,True,False,0.0
589,abrupt,severity,severity_only,24.0,True,True,False,0.0
589,abrupt,severity,external_only,24.0,True,True,False,0.0
589,abrupt,severity,internal_only,24.0,True,True,False,0.0
589,abrupt,severity,prism,24.0,True,True,False,0.0
590,abrupt,severity,severity_only,24.0,True,True,False,0.0
590,abrupt,severity,external_only,24.0,True,True,False,0.0
590,abrupt,severity,internal_only,24.0,True,True,False,0.0
590,abrupt,severity,prism,24.0,True,True,False,0.0
591,abrupt,severity,severity_only,25.0,True,False,False,-1.0
591,abrupt,severity,external_only,24.0,True,True,False,0.0
591,abrupt,severity,internal_only,25.0,True,False,False,-1.0
591,abrupt,severity,prism,25.0,True,False,False,-1.0
592,abrupt,severity,severity_only,24.0,True,True,False,0.0
592,abrupt,severity,external_only,24.0,True,True,False,0.0
592,abrupt,severity,internal_only,24.0,True,True,False,0.0
592,abrupt,severity,prism,24.0,True,True,False,0.0
593,abrupt,severity,severity_only,19.0,False,False,True,
593,abrupt,severity,external_only,19.0,False,False,True,
593,abrupt,severity,internal_only,19.0,False,False,True,
593,abrupt,severity,prism,19.0,False,False,True,
594,abrupt,severity,severity_only,24.0,True,True,False,0.0
594,abrupt,severity,external_only,24.0,True,True,False,0.0
594,abrupt,severity,internal_only,24.0,True,True,False,0.0
594,abrupt,severity,prism,24.0,True,True,False,0.0
595,abrupt,severity,severity_only,24.0,True,True,False,0.0
595,abrupt,severity,external_only,24.0,True,True,False,0.0
595,abrupt,severity,internal_only,24.0,True,True,False,0.0
595,abrupt,severity,prism,24.0,True,True,False,0.0
596,abrupt,severity,severity_only,24.0,True,True,False,0.0
596,abrupt,severity,external_only,24.0,True,True,False,0.0
596,abrupt,severity,internal_only,24.0,True,True,False,0.0
596,abrupt,severity,prism,24.0,True,True,False,0.0
597,abrupt,severity,severity_only,24.0,True,True,False,0.0
597,abrupt,severity,external_only,24.0,True,True,False,0.0
597,abrupt,severity,internal_only,24.0,True,True,False,0.0
597,abrupt,severity,prism,24.0,True,True,False,0.0
598,abrupt,severity,severity_only,24.0,True,True,False,0.0
598,abrupt,severity,external_only,24.0,True,True,False,0.0
598,abrupt,severity,internal_only,24.0,True,True,False,0.0
598,abrupt,severity,prism,24.0,True,True,False,0.0
599,abrupt,severity,severity_only,24.0,True,True,False,0.0
599,abrupt,severity,external_only,24.0,True,True,False,0.0
599,abrupt,severity,internal_only,24.0,True,True,False,0.0
599,abrupt,severity,prism,24.0,True,True,False,0.0
600,abrupt,severity,severity_only,,False,False,False,
600,abrupt,severity,external_only,26.0,True,False,False,-2.0
600,abrupt,severity,internal_only,26.0,True,False,False,-2.0
600,abrupt,severity,prism,24.0,True,True,False,0.0
601,abrupt,severity,severity_only,24.0,True,True,False,0.0
601,abrupt,severity,external_only,4.0,False,False,True,
601,abrupt,severity,internal_only,24.0,True,True,False,0.0
601,abrupt,severity,prism,4.0,False,False,True,
602,abrupt,severity,severity_only,24.0,True,True,False,0.0
602,abrupt,severity,external_only,24.0,True,True,False,0.0
602,abrupt,severity,internal_only,24.0,True,True,False,0.0
602,abrupt,severity,prism,24.0,True,True,False,0.0
603,abrupt,severity,severity_only,24.0,True,True,False,0.0
603,abrupt,severity,external_only,24.0,True,True,False,0.0
603,abrupt,severity,internal_only,24.0,True,True,False,0.0
603,abrupt,severity,prism,24.0,True,True,False,0.0
604,abrupt,severity,severity_only,24.0,True,True,False,0.0
604,abrupt,severity,external_only,24.0,True,True,False,0.0
604,abrupt,severity,internal_only,24.0,True,True,False,0.0
604,abrupt,severity,prism,24.0,True,True,False,0.0
605,abrupt,severity,severity_only,24.0,True,True,False,0.0
605,abrupt,severity,external_only,24.0,True,True,False,0.0
605,abrupt,severity,internal_only,24.0,True,True,False,0.0
605,abrupt,severity,prism,24.0,True,True,False,0.0
606,abrupt,severity,severity_only,24.0,True,True,False,0.0
606,abrupt,severity,external_only,24.0,True,True,False,0.0
606,abrupt,severity,internal_only,24.0,True,True,False,0.0
606,abrupt,severity,prism,24.0,True,True,False,0.0
607,abrupt,severity,severity_only,24.0,True,True,False,0.0
607,abrupt,severity,external_only,24.0,True,True,False,0.0
607,abrupt,severity,internal_only,24.0,True,True,False,0.0
607,abrupt,severity,prism,24.0,True,True,False,0.0
608,abrupt,severity,severity_only,24.0,True,True,False,0.0
608,abrupt,severity,external_only,24.0,True,True,False,0.0
608,abrupt,severity,internal_only,24.0,True,True,False,0.0
608,abrupt,severity,prism,24.0,True,True,False,0.0
609,abrupt,severity,severity_only,24.0,True,True,False,0.0
609,abrupt,severity,external_only,24.0,True,True,False,0.0
609,abrupt,severity,internal_only,24.0,True,True,False,0.0
609,abrupt,severity,prism,24.0,True,True,False,0.0
